"plot_id","monad","sample","title","caption","surv_habitat"
147016,"SE7090",2066267,"Inventory survey","NPMS Habitat","Dry heathland"
147016,"SE7090",2066267,"Inventory survey","NPMS Grazing","Moderate"
147016,"SE7090",2066269,"Inventory survey","NPMS Habitat","Dry heathland"
147016,"SE7090",2066269,"Inventory survey","NPMS Grazing","Moderate"
147015,"SE7090",2066274,"Inventory survey","NPMS Grazing","Moderate"
147015,"SE7090",2066274,"Inventory survey","NPMS Habitat","Neutral pastures and meadows"
147015,"SE7090",2066274,"Inventory survey","NPMS Management","Grazing - livestock"
147015,"SE7090",2066280,"Inventory survey","NPMS Habitat","Neutral pastures and meadows"
147015,"SE7090",2066280,"Inventory survey","NPMS Grazing","Low"
147015,"SE7090",2066280,"Inventory survey","NPMS Management","Grazing - livestock"
165263,"SD7575",2066282,"Inventory survey","NPMS Grazing","Low"
165263,"SD7575",2066282,"Inventory survey","NPMS Management","Grazing - livestock"
165263,"SD7575",2066282,"Inventory survey","NPMS Habitat","Montane rocks and scree"
147018,"SE7090",2066312,"Inventory survey","NPMS Grazing","Low"
147018,"SE7090",2066312,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
147018,"SE7090",2066318,"Inventory survey","NPMS Grazing","Low"
147018,"SE7090",2066318,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
165264,"SD7575",2066321,"Inventory survey","NPMS Grazing","Low"
165264,"SD7575",2066321,"Inventory survey","NPMS Habitat","Montane rocks and scree"
165264,"SD7575",2066321,"Inventory survey","NPMS Management","Grazing - livestock"
165265,"SD7575",2066336,"Inventory survey","NPMS Management","Grazing - livestock"
165265,"SD7575",2066336,"Inventory survey","NPMS Habitat","Blanket bog"
165265,"SD7575",2066336,"Inventory survey","NPMS Grazing","Low"
147019,"SE7090",2066338,"Inventory survey","NPMS Habitat","Inland rocks and scree"
147019,"SE7090",2066338,"Inventory survey","NPMS Grazing","Low"
147019,"SE7090",2066341,"Inventory survey","NPMS Habitat","Inland rocks and scree"
147019,"SE7090",2066341,"Inventory survey","NPMS Grazing","Low"
165266,"SD7575",2066345,"Inventory survey","NPMS Grazing","Low"
165266,"SD7575",2066345,"Inventory survey","NPMS Habitat","Montane acid grassland"
165266,"SD7575",2066345,"Inventory survey","NPMS Management","Grazing - livestock"
147014,"SE7090",2066347,"Inventory survey","NPMS Management","Arable cropping"
147014,"SE7090",2066347,"Inventory survey","NPMS Grazing","Low"
147014,"SE7090",2066347,"Inventory survey","NPMS Habitat","Arable field margins"
147014,"SE7090",2066364,"Inventory survey","NPMS Habitat","Arable field margins"
147014,"SE7090",2066364,"Inventory survey","NPMS Grazing","Low"
147014,"SE7090",2066364,"Inventory survey","NPMS Management","Arable cropping"
165268,"HU4117",2066399,"Wildflower survey","NPMS Habitat","Lowland grassland"
165268,"HU4117",2066399,"Wildflower survey","NPMS Grazing","Low"
165268,"HU4117",2066399,"Wildflower survey","NPMS Management","Grazing - livestock"
165268,"HU4117",2066400,"Wildflower survey","NPMS Grazing","Low"
165268,"HU4117",2066400,"Wildflower survey","NPMS Management","Grazing - livestock"
165268,"HU4117",2066400,"Wildflower survey","NPMS Habitat","Lowland grassland"
165269,"HU4117",2066403,"Wildflower survey","NPMS Grazing","Low"
165269,"HU4117",2066403,"Wildflower survey","NPMS Habitat","Lowland grassland"
165269,"HU4117",2066404,"Wildflower survey","NPMS Habitat","Lowland grassland"
165269,"HU4117",2066404,"Wildflower survey","NPMS Grazing","Low"
165270,"HU4117",2066407,"Wildflower survey","NPMS Habitat","Maritime cliffs and slopes"
165270,"HU4117",2066407,"Wildflower survey","NPMS Grazing","Low"
165270,"HU4117",2066407,"Wildflower survey","NPMS Management","Grazing - livestock"
165270,"HU4117",2066409,"Wildflower survey","NPMS Habitat","Maritime cliffs and slopes"
165270,"HU4117",2066409,"Wildflower survey","NPMS Grazing","Low"
165270,"HU4117",2066409,"Wildflower survey","NPMS Management","Grazing - livestock"
165271,"SE5868",2066419,"Wildflower survey","NPMS Habitat","Hedgerows of native species"
165271,"SE5868",2066421,"Wildflower survey","NPMS Habitat","Hedgerows of native species"
165273,"SE5868",2066423,"Wildflower survey","NPMS Habitat","Arable field margins"
165273,"SE5868",2066424,"Wildflower survey","NPMS Habitat","Arable field margins"
165274,"SE5868",2066425,"Wildflower survey","NPMS Habitat","Arable field margins"
165274,"SE5868",2066425,"Wildflower survey","NPMS Management","Arable cropping"
165274,"SE5868",2066427,"Wildflower survey","NPMS Management","Arable cropping"
165274,"SE5868",2066427,"Wildflower survey","NPMS Habitat","Arable field margins"
165275,"SE5868",2066429,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
165275,"SE5868",2066429,"Wildflower survey","NPMS Grazing","Low"
165275,"SE5868",2066430,"Wildflower survey","NPMS Grazing","Low"
165275,"SE5868",2066430,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
165277,"SE5868",2066433,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
165277,"SE5868",2066433,"Wildflower survey","NPMS Grazing","Low"
165277,"SE5868",2066434,"Wildflower survey","NPMS Grazing","Low"
165277,"SE5868",2066434,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
147098,"TG2639",2066438,"Wildflower survey","NPMS Habitat","Lowland grassland"
147099,"TG2639",2066439,"Wildflower survey","NPMS Habitat","Arable field margins"
147099,"TG2639",2066439,"Wildflower survey","NPMS Management","Herbicides to control weeds"
147099,"TG2639",2066439,"Wildflower survey","NPMS Management","Arable cropping"
147100,"TG2639",2066441,"Wildflower survey","NPMS Habitat","Maritime cliffs and slopes"
165282,"TG2639",2066442,"Wildflower survey","NPMS Habitat","Maritime cliffs and slopes"
165272,"NJ6415",2066455,"Wildflower survey","NPMS Habitat","Lowland grassland"
165276,"NJ6415",2066461,"Wildflower survey","NPMS Habitat","Heathland"
165278,"NJ6415",2066466,"Wildflower survey","NPMS Grazing","Moderate"
165278,"NJ6415",2066466,"Wildflower survey","NPMS Habitat","Native conifer woods and juniper scrub"
165280,"NJ6415",2066473,"Wildflower survey","NPMS Habitat","Lowland grassland"
165281,"NJ6415",2066476,"Wildflower survey","NPMS Habitat","Heathland"
147122,"SO7082",2066478,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
147122,"SO7082",2066478,"Wildflower survey","NPMS Grazing","Low"
147122,"SO7082",2066478,"Wildflower survey","NPMS Habitat","Wet woodland"
163058,"SP9917",2067259,"Wildflower survey","NPMS Grazing","Low"
163058,"SP9917",2067259,"Wildflower survey","NPMS Habitat","Dry calcareous grassland"
163058,"SP9917",2067259,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
146590,"SE3700",2067300,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
146590,"SE3700",2067300,"Wildflower survey","NPMS Grazing","Low"
146590,"SE3700",2067300,"Wildflower survey","NPMS Management","Cutting / mowing"
146590,"SE3700",2067301,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
146590,"SE3700",2067301,"Wildflower survey","NPMS Management","Cutting / mowing"
146590,"SE3700",2067301,"Wildflower survey","NPMS Grazing","Low"
163065,"SP9917",2067303,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
163065,"SP9917",2067303,"Wildflower survey","NPMS Grazing","Low"
163065,"SP9917",2067303,"Wildflower survey","NPMS Habitat","Dry calcareous grassland"
163059,"SP9917",2067313,"Wildflower survey","NPMS Grazing","Low"
163059,"SP9917",2067313,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
163059,"SP9917",2067313,"Wildflower survey","NPMS Habitat","Dry calcareous grassland"
146591,"SE3700",2067315,"Wildflower survey","NPMS Management","Cutting / mowing"
146591,"SE3700",2067315,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
146591,"SE3700",2067315,"Wildflower survey","NPMS Grazing","Low"
146591,"SE3700",2067317,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
146591,"SE3700",2067317,"Wildflower survey","NPMS Grazing","Low"
146591,"SE3700",2067317,"Wildflower survey","NPMS Management","Cutting / mowing"
146592,"SE3700",2067328,"Wildflower survey","NPMS Grazing","Low"
146592,"SE3700",2067328,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
162983,"SP9917",2067329,"Wildflower survey","NPMS Habitat","Dry calcareous grassland"
162983,"SP9917",2067329,"Wildflower survey","NPMS Grazing","Low"
162983,"SP9917",2067329,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
162983,"SP9917",2067329,"Wildflower survey","NPMS Management","Grazing - livestock"
146592,"SE3700",2067330,"Wildflower survey","NPMS Grazing","Low"
146592,"SE3700",2067330,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
146593,"SE3700",2067349,"Wildflower survey","NPMS Grazing","Low"
146593,"SE3700",2067349,"Wildflower survey","NPMS Habitat","Dry deciduous woodland"
146593,"SE3700",2067350,"Wildflower survey","NPMS Habitat","Dry deciduous woodland"
146593,"SE3700",2067350,"Wildflower survey","NPMS Grazing","Low"
146594,"SE3700",2067376,"Wildflower survey","NPMS Grazing","Low"
146594,"SE3700",2067376,"Wildflower survey","NPMS Habitat","Dry deciduous woodland"
146594,"SE3700",2067384,"Wildflower survey","NPMS Habitat","Dry deciduous woodland"
146594,"SE3700",2067384,"Wildflower survey","NPMS Grazing","Low"
165287,"NY8900",2067514,"Wildflower survey","NPMS Grazing","High"
165287,"NY8900",2067514,"Wildflower survey","NPMS Habitat","Dry acid grassland"
165287,"NY8900",2067516,"Wildflower survey","NPMS Grazing","High"
165287,"NY8900",2067516,"Wildflower survey","NPMS Habitat","Dry acid grassland"
165287,"NY8900",2067524,"Wildflower survey","NPMS Grazing","High"
165287,"NY8900",2067524,"Wildflower survey","NPMS Habitat","Dry acid grassland"
165288,"NY8900",2067587,"Wildflower survey","NPMS Management","Path, track or road works"
165288,"NY8900",2067587,"Wildflower survey","NPMS Grazing","High"
165288,"NY8900",2067587,"Wildflower survey","NPMS Habitat","Dry acid grassland"
165288,"NY8900",2067590,"Wildflower survey","NPMS Grazing","High"
165288,"NY8900",2067590,"Wildflower survey","NPMS Habitat","Dry acid grassland"
165288,"NY8900",2067590,"Wildflower survey","NPMS Management","Path, track or road works"
165288,"NY8900",2067591,"Wildflower survey","NPMS Grazing","High"
165288,"NY8900",2067591,"Wildflower survey","NPMS Management","Path, track or road works"
165288,"NY8900",2067591,"Wildflower survey","NPMS Habitat","Dry acid grassland"
165289,"NY8900",2067594,"Wildflower survey","NPMS Habitat","Dry acid grassland"
165289,"NY8900",2067594,"Wildflower survey","NPMS Grazing","High"
165289,"NY8900",2067594,"Wildflower survey","NPMS Management","Path, track or road works"
165289,"NY8900",2067596,"Wildflower survey","NPMS Grazing","High"
165289,"NY8900",2067596,"Wildflower survey","NPMS Habitat","Dry acid grassland"
165289,"NY8900",2067596,"Wildflower survey","NPMS Management","Path, track or road works"
165289,"NY8900",2067597,"Wildflower survey","NPMS Grazing","High"
165289,"NY8900",2067597,"Wildflower survey","NPMS Management","Path, track or road works"
165289,"NY8900",2067597,"Wildflower survey","NPMS Habitat","Dry acid grassland"
165290,"NY8900",2067601,"Wildflower survey","NPMS Habitat","Dry heathland"
165290,"NY8900",2067601,"Wildflower survey","NPMS Grazing","High"
165290,"NY8900",2067601,"Wildflower survey","NPMS Management","Path, track or road works"
165290,"NY8900",2067602,"Wildflower survey","NPMS Management","Path, track or road works"
165290,"NY8900",2067602,"Wildflower survey","NPMS Habitat","Dry heathland"
165290,"NY8900",2067602,"Wildflower survey","NPMS Grazing","High"
165290,"NY8900",2067603,"Wildflower survey","NPMS Habitat","Dry heathland"
165290,"NY8900",2067603,"Wildflower survey","NPMS Grazing","High"
165290,"NY8900",2067603,"Wildflower survey","NPMS Management","Path, track or road works"
165291,"NY8900",2067606,"Wildflower survey","NPMS Grazing","High"
165291,"NY8900",2067606,"Wildflower survey","NPMS Management","Path, track or road works"
165291,"NY8900",2067606,"Wildflower survey","NPMS Habitat","Dry acid grassland"
165291,"NY8900",2067624,"Wildflower survey","NPMS Grazing","High"
165291,"NY8900",2067624,"Wildflower survey","NPMS Habitat","Dry acid grassland"
165291,"NY8900",2067624,"Wildflower survey","NPMS Management","Path, track or road works"
165291,"NY8900",2067627,"Wildflower survey","NPMS Grazing","High"
165291,"NY8900",2067627,"Wildflower survey","NPMS Management","Path, track or road works"
165291,"NY8900",2067627,"Wildflower survey","NPMS Habitat","Dry acid grassland"
144796,"SH5942",2067646,"Indicator survey","NPMS Grazing","Moderate"
144796,"SH5942",2067646,"Indicator survey","NPMS Habitat","Dry calcareous grassland"
147085,"SH5942",2067649,"Indicator survey","NPMS Habitat","Nutrient-rich lakes and ponds"
147086,"SH5942",2067653,"Indicator survey","NPMS Grazing","Moderate"
147086,"SH5942",2067653,"Indicator survey","NPMS Management","Grazing - livestock"
147086,"SH5942",2067653,"Indicator survey","NPMS Habitat","Wet woodland"
147088,"SH5942",2067654,"Indicator survey","NPMS Grazing","Moderate"
147088,"SH5942",2067654,"Indicator survey","NPMS Management","Grazing - livestock"
147088,"SH5942",2067654,"Indicator survey","NPMS Habitat","Neutral damp grassland"
147314,"TF6815",2067682,"Inventory survey","NPMS Habitat","Lowland grassland"
147314,"TF6815",2067682,"Inventory survey","NPMS Grazing","Low"
147314,"TF6815",2067683,"Inventory survey","NPMS Grazing","Low"
147314,"TF6815",2067683,"Inventory survey","NPMS Habitat","Lowland grassland"
147315,"TF6815",2067708,"Inventory survey","NPMS Habitat","Lowland grassland"
147315,"TF6815",2067708,"Inventory survey","NPMS Grazing","Low"
147315,"TF6815",2067708,"Inventory survey","NPMS Management","Cutting / mowing"
147315,"TF6815",2067711,"Inventory survey","NPMS Habitat","Lowland grassland"
147315,"TF6815",2067711,"Inventory survey","NPMS Management","Cutting / mowing"
147315,"TF6815",2067711,"Inventory survey","NPMS Grazing","Low"
147316,"TF6815",2067712,"Inventory survey","NPMS Habitat","Lowland grassland"
147316,"TF6815",2067712,"Inventory survey","NPMS Grazing","Low"
147316,"TF6815",2067730,"Inventory survey","NPMS Habitat","Lowland grassland"
147316,"TF6815",2067730,"Inventory survey","NPMS Grazing","Low"
147317,"TF6815",2067734,"Inventory survey","NPMS Grazing","Low"
147317,"TF6815",2067734,"Inventory survey","NPMS Management","Cutting / mowing"
147317,"TF6815",2067734,"Inventory survey","NPMS Habitat","Lowland grassland"
147317,"TF6815",2067743,"Inventory survey","NPMS Habitat","Lowland grassland"
147317,"TF6815",2067743,"Inventory survey","NPMS Management","Cutting / mowing"
147317,"TF6815",2067743,"Inventory survey","NPMS Grazing","Low"
147318,"TF6815",2067747,"Inventory survey","NPMS Habitat","Lowland grassland"
147318,"TF6815",2067747,"Inventory survey","NPMS Grazing","Low"
147318,"TF6815",2067754,"Inventory survey","NPMS Habitat","Lowland grassland"
147318,"TF6815",2067754,"Inventory survey","NPMS Grazing","Low"
165297,"TF0072",2067838,"Indicator survey","NPMS Management","Other"
165297,"TF0072",2067838,"Indicator survey","NPMS Grazing","Low"
165297,"TF0072",2067838,"Indicator survey","NPMS Habitat","Dry calcareous grassland"
165297,"TF0072",2067859,"Indicator survey","NPMS Grazing","Low"
165297,"TF0072",2067859,"Indicator survey","NPMS Habitat","Dry calcareous grassland"
165297,"TF0072",2067859,"Indicator survey","NPMS Management","Other"
165299,"TF0072",2067931,"Indicator survey","NPMS Management","Other"
165299,"TF0072",2067931,"Indicator survey","NPMS Habitat","Hedgerows of native species"
165299,"TF0072",2067934,"Indicator survey","NPMS Management","Other"
165299,"TF0072",2067934,"Indicator survey","NPMS Habitat","Hedgerows of native species"
165301,"TF0072",2067956,"Indicator survey","NPMS Grazing","Low"
165301,"TF0072",2067956,"Indicator survey","NPMS Habitat","Inland rocks and scree"
165301,"TF0072",2067956,"Indicator survey","NPMS Management","Other"
165301,"TF0072",2067958,"Indicator survey","NPMS Management","Other"
165301,"TF0072",2067958,"Indicator survey","NPMS Grazing","Low"
165301,"TF0072",2067958,"Indicator survey","NPMS Habitat","Inland rocks and scree"
147229,"SO7082",2068019,"Wildflower survey","NPMS Habitat","Dry deciduous woodland"
147229,"SO7082",2068019,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
147229,"SO7082",2068019,"Wildflower survey","NPMS Grazing","Low"
165302,"SS1901",2068043,"Inventory survey","NPMS Management","Path, track or road works"
165302,"SS1901",2068043,"Inventory survey","NPMS Habitat","Maritime cliffs and slopes"
165302,"SS1901",2068056,"Inventory survey","NPMS Habitat","Maritime cliffs and slopes"
165302,"SS1901",2068056,"Inventory survey","NPMS Management","Path, track or road works"
165303,"SS1901",2068073,"Inventory survey","NPMS Management","Path, track or road works"
165303,"SS1901",2068073,"Inventory survey","NPMS Habitat","Coastal sand dunes"
165303,"SS1901",2068077,"Inventory survey","NPMS Habitat","Coastal sand dunes"
165303,"SS1901",2068077,"Inventory survey","NPMS Management","Path, track or road works"
165304,"SS1901",2068113,"Inventory survey","NPMS Grazing","Low"
165304,"SS1901",2068113,"Inventory survey","NPMS Habitat","Lowland grassland"
146708,"ST3955",2068114,"Inventory survey","NPMS Grazing","Moderate"
146708,"ST3955",2068114,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
146708,"ST3955",2068114,"Inventory survey","NPMS Management","Grazing - livestock"
146708,"ST3955",2068114,"Inventory survey","NPMS Habitat","Dry calcareous grassland"
145226,"SJ8382",2068117,"Inventory survey","NPMS Management","Other"
145226,"SJ8382",2068117,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
145226,"SJ8382",2068117,"Inventory survey","NPMS Management","Fertilised to improve soil fertility"
145226,"SJ8382",2068117,"Inventory survey","NPMS Management","Arable cropping"
145226,"SJ8382",2068117,"Inventory survey","NPMS Grazing","Low"
165304,"SS1901",2068120,"Inventory survey","NPMS Habitat","Lowland grassland"
165304,"SS1901",2068120,"Inventory survey","NPMS Grazing","Low"
165305,"SS1901",2068125,"Inventory survey","NPMS Grazing","Low"
165305,"SS1901",2068125,"Inventory survey","NPMS Management","Arable cropping"
165305,"SS1901",2068125,"Inventory survey","NPMS Habitat","Arable field margins"
165305,"SS1901",2068131,"Inventory survey","NPMS Habitat","Arable field margins"
165305,"SS1901",2068131,"Inventory survey","NPMS Management","Arable cropping"
165305,"SS1901",2068131,"Inventory survey","NPMS Grazing","Low"
146933,"ST3955",2068140,"Inventory survey","NPMS Management","Grazing - livestock"
146933,"ST3955",2068140,"Inventory survey","NPMS Habitat","Dry calcareous grassland"
146933,"ST3955",2068140,"Inventory survey","NPMS Grazing","Low"
146933,"ST3955",2068140,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
165306,"SS1901",2068142,"Inventory survey","NPMS Habitat","Hedgerows of native species"
165306,"SS1901",2068142,"Inventory survey","NPMS Grazing","Low"
145226,"SJ8382",2068146,"Inventory survey","NPMS Management","Arable cropping"
145226,"SJ8382",2068146,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
145226,"SJ8382",2068146,"Inventory survey","NPMS Management","Fertilised to improve soil fertility"
145226,"SJ8382",2068146,"Inventory survey","NPMS Management","Other"
146933,"ST3955",2068154,"Inventory survey","NPMS Habitat","Dry calcareous grassland"
146933,"ST3955",2068154,"Inventory survey","NPMS Management","Grazing - livestock"
146933,"ST3955",2068154,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
146933,"ST3955",2068154,"Inventory survey","NPMS Grazing","Low"
165306,"SS1901",2068160,"Inventory survey","NPMS Habitat","Hedgerows of native species"
165306,"SS1901",2068160,"Inventory survey","NPMS Grazing","Low"
145227,"SJ8382",2068187,"Inventory survey","NPMS Management","Path, track or road works"
145227,"SJ8382",2068187,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
145227,"SJ8382",2068187,"Inventory survey","NPMS Management","Other"
146935,"ST3955",2068196,"Inventory survey","NPMS Grazing","High"
146935,"ST3955",2068196,"Inventory survey","NPMS Habitat","Dry calcareous grassland"
146935,"ST3955",2068196,"Inventory survey","NPMS Management","Grazing - livestock"
146935,"ST3955",2068196,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
146935,"ST3955",2068204,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
146935,"ST3955",2068204,"Inventory survey","NPMS Grazing","High"
146935,"ST3955",2068204,"Inventory survey","NPMS Habitat","Dry calcareous grassland"
146935,"ST3955",2068204,"Inventory survey","NPMS Management","Grazing - livestock"
147026,"SK7947",2068208,"Indicator survey","NPMS Habitat","Hedgerows of native species"
147026,"SK7947",2068208,"Indicator survey","NPMS Management","Cutting / mowing"
147229,"SO7082",2068210,"Wildflower survey","NPMS Grazing","Low"
147229,"SO7082",2068210,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
147229,"SO7082",2068210,"Wildflower survey","NPMS Habitat","Dry deciduous woodland"
145227,"SJ8382",2068213,"Inventory survey","NPMS Management","Path, track or road works"
145227,"SJ8382",2068213,"Inventory survey","NPMS Management","Cutting / mowing"
145227,"SJ8382",2068213,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
147026,"SK7947",2068216,"Indicator survey","NPMS Habitat","Hedgerows of native species"
147026,"SK7947",2068216,"Indicator survey","NPMS Management","Cutting / mowing"
147027,"SK7947",2068231,"Indicator survey","NPMS Management","Cutting / mowing"
147027,"SK7947",2068231,"Indicator survey","NPMS Habitat","Neutral pastures and meadows"
147027,"SK7947",2068232,"Indicator survey","NPMS Habitat","Neutral pastures and meadows"
147027,"SK7947",2068232,"Indicator survey","NPMS Management","Cutting / mowing"
147028,"SK7947",2068239,"Indicator survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
147028,"SK7947",2068239,"Indicator survey","NPMS Management","Cutting / mowing"
147028,"SK7947",2068245,"Indicator survey","NPMS Management","Cutting / mowing"
147028,"SK7947",2068245,"Indicator survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
165307,"SK7947",2068258,"Indicator survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
165307,"SK7947",2068261,"Indicator survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
145430,"SJ8382",2068265,"Inventory survey","NPMS Habitat","Wet woodland"
145430,"SJ8382",2068271,"Inventory survey","NPMS Habitat","Wet woodland"
165311,"SH7782",2068290,"Inventory survey","NPMS Habitat","Dry calcareous grassland"
165311,"SH7782",2068290,"Inventory survey","NPMS Grazing","Low"
165311,"SH7782",2068290,"Inventory survey","NPMS Management","Grazing - livestock"
165311,"SH7782",2068293,"Inventory survey","NPMS Grazing","Low"
165311,"SH7782",2068293,"Inventory survey","NPMS Habitat","Dry calcareous grassland"
165311,"SH7782",2068293,"Inventory survey","NPMS Management","Grazing - livestock"
165310,"SH7782",2068303,"Inventory survey","NPMS Grazing","Moderate"
165310,"SH7782",2068303,"Inventory survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
165310,"SH7782",2068309,"Inventory survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
165310,"SH7782",2068309,"Inventory survey","NPMS Grazing","Moderate"
165308,"SH7782",2068319,"Inventory survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
165308,"SH7782",2068319,"Inventory survey","NPMS Grazing","Moderate"
145431,"SJ8382",2068322,"Inventory survey","NPMS Habitat","Wet woodland"
165308,"SH7782",2068335,"Inventory survey","NPMS Grazing","Moderate"
165308,"SH7782",2068335,"Inventory survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
165309,"SH7782",2068355,"Inventory survey","NPMS Habitat","Dry calcareous grassland"
165309,"SH7782",2068355,"Inventory survey","NPMS Grazing","Moderate"
165309,"SH7782",2068358,"Inventory survey","NPMS Grazing","Moderate"
165309,"SH7782",2068358,"Inventory survey","NPMS Habitat","Dry calcareous grassland"
145431,"SJ8382",2068359,"Inventory survey","NPMS Habitat","Wet woodland"
165312,"SH7782",2068380,"Inventory survey","NPMS Management","Grazing - livestock"
165312,"SH7782",2068380,"Inventory survey","NPMS Habitat","Dry calcareous grassland"
165312,"SH7782",2068380,"Inventory survey","NPMS Grazing","Moderate"
165312,"SH7782",2068417,"Inventory survey","NPMS Management","Grazing - livestock"
165312,"SH7782",2068417,"Inventory survey","NPMS Grazing","Moderate"
165312,"SH7782",2068417,"Inventory survey","NPMS Habitat","Dry calcareous grassland"
145437,"SJ8382",2068418,"Inventory survey","NPMS Habitat","Wet woodland"
145437,"SJ8382",2068418,"Inventory survey","NPMS Management","Path, track or road works"
145437,"SJ8382",2068425,"Inventory survey","NPMS Management","Fenced to exclude grazing"
145437,"SJ8382",2068425,"Inventory survey","NPMS Habitat","Wet woodland"
146717,"SP4105",2068426,"Inventory survey","NPMS Management","Cutting / mowing"
146717,"SP4105",2068426,"Inventory survey","NPMS Habitat","Hedgerows of native species"
147232,"SO7082",2068446,"Wildflower survey","NPMS Grazing","Low"
147232,"SO7082",2068446,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
147232,"SO7082",2068446,"Wildflower survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
146936,"ST3955",2068565,"Inventory survey","NPMS Grazing","High"
146936,"ST3955",2068565,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
146936,"ST3955",2068565,"Inventory survey","NPMS Habitat","Dry calcareous grassland"
146936,"ST3955",2068582,"Inventory survey","NPMS Habitat","Dry calcareous grassland"
146936,"ST3955",2068582,"Inventory survey","NPMS Grazing","High"
146936,"ST3955",2068582,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
146937,"ST3955",2068621,"Inventory survey","NPMS Grazing","High"
146937,"ST3955",2068621,"Inventory survey","NPMS Habitat","Dry calcareous grassland"
146937,"ST3955",2068621,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
145431,"SJ8382",2069206,"Inventory survey","NPMS Habitat","Wet woodland"
165315,"SP1871",2069596,"Wildflower survey","NPMS Habitat","Rivers and streams"
165315,"SP1871",2069609,"Wildflower survey","NPMS Habitat","Rivers and streams"
165316,"SP1871",2069747,"Wildflower survey","NPMS Habitat","Arable field margins"
165316,"SP1871",2069747,"Wildflower survey","NPMS Management","Arable cropping"
165316,"SP1871",2069747,"Wildflower survey","NPMS Management","Cutting / mowing"
147138,"SK1456",2069797,"Indicator survey","NPMS Habitat","Rivers and streams"
165317,"SP1871",2069805,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
165317,"SP1871",2069805,"Wildflower survey","NPMS Management","Grazing - livestock"
147092,"SK1456",2069816,"Wildflower survey","NPMS Habitat","Lowland grassland"
147092,"SK1456",2069816,"Wildflower survey","NPMS Grazing","Low"
144063,"SU7902",2069825,"Inventory survey","NPMS Habitat","Hedgerows of native species"
147097,"SK1456",2069830,"Indicator survey","NPMS Habitat","Wet woodland"
144038,"SU7902",2069834,"Inventory survey","NPMS Habitat","Hedgerows of native species"
147134,"SK1456",2069835,"Wildflower survey","NPMS Habitat","Lowland grassland"
147134,"SK1456",2069835,"Wildflower survey","NPMS Grazing","Low"
144036,"SU7902",2069836,"Inventory survey","NPMS Habitat","Coastal vegetated shingle"
144037,"SU7902",2069844,"Inventory survey","NPMS Habitat","Coast"
147136,"SK1456",2069855,"Indicator survey","NPMS Habitat","Inland rocks and scree"
147175,"NZ0339",2070788,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
147175,"NZ0339",2070788,"Indicator survey","NPMS Grazing","Moderate"
147175,"NZ0339",2070788,"Indicator survey","NPMS Management","Grazing - livestock"
147175,"NZ0339",2070788,"Indicator survey","NPMS Habitat","Dry heathland"
146787,"SK1199",2070834,"Indicator survey","NPMS Management","Burning"
146787,"SK1199",2070834,"Indicator survey","NPMS Habitat","Bog and wet heath"
146787,"SK1199",2070834,"Indicator survey","NPMS Management","Scrub clearance / tree felling"
146787,"SK1199",2070834,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
